channel_id,video_id,playlist_id,channelTitle,title,description,tags,publishedAt,defaultAudioLanguage,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
UCBi2mrWuNuyYy4gbM6fU18Q,pNCkryERIR0,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Storms could signal trouble for post-Thanksgiving travels,"ABC News’ Sam Champion shares the latest Thanksgiving forecast across the country.

SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#news #weather #travel #abcnews","['News', 'p_cmsid=2494279', 'p_vid=news-105121089', 'weather', 'forecast', 'travel', 'Thanksgiving', 'stroms', 'rain', 'snow', 'winter', 'ABC News', 'GMA']",2023-11-23T16:02:41Z,,8730,50,,11,PT2M8S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,_5TIFEw_eQo,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,"Cease-fire, hostage release will not happen before Friday: Senior Israeli official","According to the newly brokered hostage deal, 150 Palestinian prisoners would be released by Israel in exchange for at least 50 hostages released by Hamas.

ISRAEL-GAZA LIVE UPDATES: https://bitly.ws/32vgU

SUBSCRIBE to ABC NEWS: https://bit.ly/2vZb6yP
Watch More on http://abcnews.go.com/
LIKE ABC News on FACEBOOK https://www.facebook.com/abcnews
FOLLOW ABC News on TWITTER: https://twitter.com/abc

#news #israel #gaza #abcnews","['News', 'p_cmsid=2494279', 'p_vid=news-105121084', 'Israel', 'conflict', 'Palestine', 'Hamas', 'Gaza', 'attack', 'defense', 'war', 'Middle East', 'international', 'hostages', 'Matt Gutman', 'ABC News', 'GMA']",2023-11-23T15:37:26Z,,4031,58,,20,PT4M5S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,-WByIwzLBPI,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Mystery dog illness continues to spread,"A serious respiratory illness has been seen in four states, with the number of cases climbing and concern as families begin to travel with their pets for the holidays.


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#pets #dogs #pethealth #gma  #abcnews","['abc', 'animals', 'dogs', 'gma', 'holidays', 'illness', 'mystery', 'news', 'p_cmsid=2494279', 'p_vid=news-105090008', 'pets', 'respiratory', 'travel', 'vets']",2023-11-22T16:15:00Z,,74719,1082,,388,PT3M9S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,JH-0wgChds0,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,US agencies share security concerns ahead of Macy’s Thanksgiving Day Parade,"While there are no specific threats, a confidential assessment said the parade makes an attractive target at a time the Israel-Hamas war has created a “heightened threat environment.”


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#news #thanksgiving #terrorism #israelhamaswar #gma #abcnews","['abc', 'black', 'credibe', 'day', 'friday', 'gma', ""macy's"", 'news', 'nyc', 'nypd', 'p_cmsid=2494279', 'p_vid=news-105090163', 'parade', 'pro-israel', 'pro-palestine', 'protests', 'security', 'terrorism', 'thanksgiving', 'threats']",2023-11-22T16:00:11Z,,6077,57,,23,PT1M42S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,ypEYmXxXhC0,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Israel and Hamas agree on deal to free at least 50 hostages,"The deal would allow for the release of at least 50 hostages over the course of a four-day pause in hostilities. In exchange, 150 Palestinian prisoners will also be released by Israel.
LIVE UPDATES: https://tinyurl.com/mrx4fesn


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#news #hostages #israelhamaswar #palestine #gma #abcnews","['50', 'abc', 'aid', 'biden', 'cease', 'day', 'deal', 'fire', 'gaza', 'gma', 'gutman', 'hamas', 'hostages', 'humanitarian', 'israel', 'matt', 'netanyahu', 'news', 'p_cmsid=2494279', 'p_vid=news-105090166', 'palestinian', 'pause', 'prisoners', 'qatar', 'war']",2023-11-22T15:41:41Z,,50669,239,,277,PT3M5S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,aCz-8wdE9uo,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,US fires 4th round of retaliatory airstrikes against Iran-backed militants,"This is the fourth round of American retaliatory airstrikes in response to a near-daily spate of attacks on U.S. forces in Iraq and Syria by Iran-backed groups.


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#new #airstrike #iran #syria #gma #abcnews","['abc', 'attack', 'attacks', 'base', 'gma', 'iran', 'military', 'news', 'p_cmsid=2494279', 'p_vid=news-105090165', 'pentagon', 'retaliation', 'syria', 'war', 'middle east', 'good morning america', 'abc news']",2023-11-22T15:33:20Z,,266477,2109,,1092,PT1M47S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,TfO_qTrEg8s,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Navy plane goes into bay after overshooting runway in Hawaii,"A P-8 Poseidon was landing at the Marine Corps base in Oahu when it skidded off the runway and into the water. None of the nine people aboard were injured.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #navy #hawaii #gma #abcnews","['P-8', 'Poseidon', 'abc', 'corps', 'crash', 'gma', 'hawaii', 'marine', 'navy', 'news', 'oahu', 'ocean', 'p_cmsid=2494279', 'p_vid=news-105058907', 'pacific', 'plane', 'runway', 'us']",2023-11-21T15:55:00Z,,57385,281,,363,PT1M25S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,y2iBo8aFhk4,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,X sues Media Matters after report about neo-Nazi ads,"Elon Musk’s social media platform alleges that the watchdog organization defamed X after it published a report that said ads for major brands had appeared next to posts touting Nazism.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #elonmusk #lawsuit #twitter #gma #abcnews","['abc', 'ads', 'advertisers', 'algorithim', 'antisemtic', 'defamation', 'elon', 'gma', 'lawsuit', 'matters', 'media', 'musk', 'neo-nazi', 'news', 'p_cmsid=2494279', 'p_vid=news-105058905', 'twitter', 'watchdog']",2023-11-21T15:40:00Z,,4584,82,,133,PT1M41S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,7ygmeMTw3N4,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,At least 5 tornadoes spring up in Southeast during Thanksgiving week,"ABC News chief meteorologist Ginger Zee shares the latest storm threats ahead of Thanksgiving.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#weather #tornado #storms #gma #news #abcnews","['abc', 'alabama', 'alexandria', 'corridor', 'forecast', 'gma', 'i-95', 'louisiana', 'news', 'outbreak', 'p_cmsid=2494279', 'p_vid=news-105058910', 'severe', 'thanksgiving', 'tornado', 'weather']",2023-11-21T15:25:00Z,,5851,52,,2,PT2M40S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,LWqiLTvYBZs,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Hostage deal with Hamas could be reached ‘at any point’,"A U.S. official tells ABC News a hostage deal could be reached 'at any point.' ABC News’ Matt Gutman reports on the latest developments in the Israel-Hamas war.

LIVE UPDATES: https://tinyurl.com/mrx4fesn
SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#israel #hamas #israelhamaswar #gaza #gma #news #abcnews","['abc', 'al-shifa', 'biden', 'deal', 'gaza', 'gma', 'hamas', 'hospital', 'hostages', 'israel', 'negotiations', 'netanyahu', 'news', 'p_cmsid=2494279', 'p_vid=news-105058906', 'palestine', 'release', 'war']",2023-11-21T15:13:48Z,,7382,91,,38,PT1M37S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,3PKyPyrEMAk,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Microsoft hires Sam Altman after he's ousted as CEO of OpenAI,"The tech giant announced that Altman will join the company to “lead a new advanced A.I. research team” after he was unexpectedly fired as OpenAI’s CEO by the board of directors on Friday.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#ai #microsoft #openai #chatgpt #samaltman #gma #abcnews","['abc', 'altman', 'artifical', 'ceo', 'chatgpt', 'fired', 'gma', 'hired', 'intelligenge', 'microsoft', 'news', 'openai', 'p_cmsid=2494279', 'p_vid=news-105026968', 'sam', 'technology']",2023-11-20T16:05:00Z,,7847,80,,12,PT1M25S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,0kzHNf-WQjs,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Elon Musk threatens legal actions after companies pull ads from X over antisemitic post,"Apple, IBM, Lionsgate, Paramount and Disney pulled ads from X, formerly Twitter, after Musk posted in agreement with a false and antisemitic conspiracy theory about Jewish people on the platform.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #elonmusk #advertising #gma #abcnews","['Apple', 'Disney', 'IBM', 'Lionsgate', 'Paramount', 'abc', 'action', 'advertisers', 'advertising', 'anisemitism', 'bully', 'elon', 'flee', 'gma', 'legal', 'media', 'musk', 'news', 'p_cmsid=2494279', 'p_vid=news-105026969', 'social', 'twitter']",2023-11-20T15:50:00Z,,40577,493,,730,PT2M19S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,9JaVzjIJjnU,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Yemen’s Iran-backed rebels hijack Israeli-linked cargo ship in Red Sea,"Houthi rebels seized a cargo ship linked to Israel in the Red Sea, taking its 25 crew members hostage.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #yemen #houthi #redsea #gma #abcnews","['Line', 'NYK', 'abc', 'cargo', 'gma', 'hamas', 'hijacking', 'houthi', 'iran', 'news', 'p_cmsid=2494279', 'p_vid=news-105026973', 'rebels', 'red', 'sea', 'ship', 'ukraine', 'yemen']",2023-11-20T15:40:18Z,,144026,1019,,883,PT1M28S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,8btSOSL5lNI,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Iceland under threat of volcanic eruption,"Thousands of citizens have evacuated an Icelandic fishing town as tremors and quakes have plagued the region for weeks. Experts say a magma eruption is “likely.”

SUBSCRIBE: https://bit.ly/2Zq0dU5 

SIGN UP to get the daily GMA Wake-Up Newsletter: 
https://gma.abc/2Vzcd5j

VISIT GMA: https://www.goodmorningamerica.com

FOLLOW:
TikTok: https://tiktok.com/@gma
Instagram: https://instagram.com/GoodMorningAmerica
Facebook: https://facebook.com/GoodMorningAmerica
Twitter: https://twitter.com/gma

#iceland #volcano #evacuations #gma #abcnews","['Iceland', 'abc', 'eruption', 'evacuations', 'fishing', 'gma', 'magma', 'news', 'p_cmsid=2494279', 'p_vid=news-105012568', 'quakes', 'town', 'tremors', 'volcanic']",2023-11-19T18:03:31Z,,127046,865,,155,PT1M51S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,W_DZmxmM2r4,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Political rundown,"President Biden signs a stopgap bill and Trump successfully beats attempts to keep him off next year's ballot in this week's political rundown with ABC News' Averi Harper.

SUBSCRIBE: https://bit.ly/2Zq0dU5 

SIGN UP to get the daily GMA Wake-Up Newsletter: 
https://gma.abc/2Vzcd5j

VISIT GMA: https://www.goodmorningamerica.com

FOLLOW:
TikTok: https://tiktok.com/@gma
Instagram: https://instagram.com/GoodMorningAmerica
Facebook: https://facebook.com/GoodMorningAmerica
Twitter: https://twitter.com/gma

#politics #congress #gma #abcnews","['Aver', 'Biden', 'Donald', 'Gaza', 'George', 'Harper', 'Israel', 'Parks', 'President', 'Santos', 'Trump', 'abc', 'ballot', 'bill', 'gma', 'hostages', 'joe', 'news', 'p_cmsid=2494279', 'p_vid=news-105001760', 'politics', 'rundown', 'stopgap']",2023-11-18T16:33:24Z,,14374,311,,133,PT3M16S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,KOclYr-10d4,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,F1 comes to Las Vegas,"The biggest race of the year for Formula One is taking place in Sin City.


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#racing #f1 #lasvegas #gma #abcnews","['abc', 'city', 'f1', 'formula', 'gma', 'las', 'news', 'one', 'p_cmsid=2494279', 'p_vid=news-104973683', 'race', 'racing', 'sin', 'sports', 'track', 'vegas']",2023-11-17T16:05:00Z,,23575,101,,36,PT2M42S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,YvvqzqbnXdU,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Amtrak train derails hours after dozens hurt in Chicago train crash on same track,"An Amtrak train struck a vehicle obstructing the tracks near Lake Michigan, hours after a Chicago Transit Authority train crashed into a snowplow on the same track, injuring at least 38 people.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #travel #trains #chicago #atlanta #gma #abcnews","['abc', 'accidents', 'amtrak', 'chicagi', 'commuter', 'derailment', 'gma', 'lake', 'michigan', 'news', 'p_cmsid=2494279', 'p_vid=news-104971478', 'plow', 'snow', 'train']",2023-11-17T15:35:07Z,,6978,64,,31,PT1M33S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,qq_hKYXYhaE,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Thousands of additional doses of RSV shots released,"Amid a severe shortage of shots, the CDC has announced the release of more than 77,000 additional doses of Beyfortus, a new shot designed to protect infants against severe RSV.


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#health #vaccine #rsv #gma #abcnews","['abc', 'beyfortus', 'cdc', 'doses', 'gma', 'health', 'news', 'p_cmsid=2494279', 'p_vid=news-104971473', 'rsv', 'shortage', 'shots', 'supply', 'vaccine']",2023-11-17T15:50:00Z,,1392,12,,7,PT1M40S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,a3s38NMD_MU,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Israeli forces searching Gaza hospital complex,"The Israeli military says it has recovered the bodies of Yehudit Weiss, 65, and IDF Cpl. Noa Marciano, 19, near Al-Shifa Hospital. ABC News Chief National Correspondent Matt Gutman is on the ground in Gaza with the latest.

LIVE UPDATES: https://tinyurl.com/34avfmx7

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #israelhamaswar #idf #gaza #gma #abcnews","['abc', 'al', 'bodies', 'defense', 'forces', 'gaza', 'gma', 'hamas', 'hospital', 'hostages', 'idf', 'israel', 'news', 'p_cmsid=2494279', 'p_vid=news-104971479', 'shifa', 'tunnels', 'war', 'Al-Shifa Hospital', 'gaza hostages', 'israel defense', 'israel latest', 'gaza latest', 'good morning america']",2023-11-17T15:27:21Z,,58480,468,,351,PT3M15S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,2gSdjGNY6XM,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Accused Gilgo Beach serial killer's estranged wife appears in court,"Asa Ellerup attended one of Rex Heuermann's court appearances for the first time on Wednesday, surrounded by a film crew after signing a contract with a production company.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #gilgobeachmurders #longisland #crime #gma #abcnews","['Asa', 'Ellerup.', 'abc', 'company', 'court', 'crew', 'crime', 'estranged', 'film', 'gma', 'heuermann', 'island', 'killer', 'long', 'movie', 'news', 'p_cmsid=2494279', 'p_vid=news-104938054', 'production', 'rex', 'serial', 'trial', 'true', 'wife']",2023-11-16T16:00:03Z,,8474,92,,24,PT2M19S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,aHdDHCW7GQM,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,"Israeli hostage release negotiations progressing, officials say","A deal brokered by the U.S. and Qatar is progressing to free at least 50 hostages held by Hamas, multiple officials in the U.S. and Israel told ABC News. Chief National Correspondent Matt Gutman is on the ground where thousands of people are marching from Tel Aviv to Jerusalem demanding action.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#israel #hamas #gaza #news #abcnews","['abc', 'attack', 'bombing', 'gaza', 'gma', 'hamas', 'hospital', 'hostage', 'israel', 'negotiations', 'news', 'p_cmsid=2494279', 'p_vid=news-104938061', 'war']",2023-11-16T15:27:22Z,,12247,107,,39,PT3M45S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,EJhlcQs5c2U,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,US Navy destroyer shoots down drone headed from Yemen,"The U.S. Navy destroyer USS Thomas Hudner shot down a drone headed toward the ship on Wednesday that had been launched from Yemen, according to two U.S. officials.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #drone #yemen #navy #gma #abcnews","['abc', 'destroyer', 'drone', 'east', 'gma', 'middle', 'navy', 'news', 'p_cmsid=2494279', 'p_vid=news-104938059', 'pentagon', 'red', 'sea', 'warship', 'yemen']",2023-11-16T15:45:00Z,,62479,338,,164,PT1M24S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,NAofwfsPiN4,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Biden touts progress after face-to-face summit with Chinese President Xi,"Fentanyl, artificial intelligence, climate change, the Middle East and Taiwan were discussed during President Joe Biden's four-hour meeting with Chinese leader Xi Jinping, sources told ABC News.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #joebiden #xijinping #china #gma #abcnews","['Biden', 'Xi', 'abc', 'artificial', 'change', 'china', 'climate', 'east', 'fentanyl', 'gma', 'intelligence', 'international', 'jinping', 'meeting', 'middle', 'news', 'p_cmsid=2494279', 'p_vid=news-104938058', 'relations', 'summit', 'taiwan', 'xi']",2023-11-16T15:30:05Z,,16636,104,,159,PT2M21S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,McFg-k_nmts,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Strict new immigration bill in Texas authorizes police to arrest undocumented migrants,"The new bill authorizes police to arrest migrants and allows state judges to force them to return to Mexico. ABC News' Mireya Villareal is on the ground with more.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #texas #immigration #law #mexico #gma #abcnews","['abc', 'arrest', 'border', 'crisis', 'deport', 'gma', 'immigration', 'judges', 'mexico', 'migration', 'news', 'p_cmsid=2494279', 'p_vid=news-104904106', 'police', 'texas']",2023-11-15T15:55:00Z,,18295,320,,427,PT1M31S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,x_aWhmuIzCg,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Biden set to meet with Xi Jinping in high-stakes San Francisco summit,"President Joe Biden and Chinese President Xi Jinping will sit down for the first time in over a year as Biden tries to reshape their relationship amid mounting tensions.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #joebiden #xijinping #usa #china #gma #abcnews","['biden', 'china', 'economy', 'francisco', 'inernational', 'jinping', 'joe', 'meeting', 'p_cmsid=2494279', 'p_vid=news-104904118', 'president', 'relations', 'san', 'usa', 'xi']",2023-11-15T15:24:45Z,,41684,253,,166,PT1M27S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,rt1jrZ04jnY,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,House passes bill to avoid government shutdown,"The House passed a bill Tuesday, sending the measure next to the Senate. New speaker of the House, Mike Johnson, faced significant opposition from his own party to get lawmakers to pass the short-term bill to keep the government funded through early next year. 

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #governmentshutdown #politics #gma #abcnews","['backing', 'deadline', 'democrats', 'funded', 'government', 'house', 'johnson', 'mike', 'p_cmsid=2494279', 'p_vid=news-104904116', 'shutdown', 'speaker', 'vote']",2023-11-15T15:40:00Z,,14550,161,,78,PT2M46S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,ZYqo1qEr-wA,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Iceland braces for ‘significant likelihood’ of volcanic eruption,"More than 20,000 quakes have struck the country since Oct. 25 as officials warn that a volcanic eruption could happen soon.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #iceland #volcano #earthquake #gma #abcnews","['activity', 'earthquakes', 'eruption', 'geology', 'iceland', 'lava', 'p_cmsid=2494279', 'p_vid=news-104904115', 'seismic', 'volcano', 'warning']",2023-11-15T15:17:28Z,,78003,519,,82,PT2M16S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,z7kmc9RwzCk,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,New video show Trump lawyers talking to prosecutors as part of plea deals,"ABC News has obtained portions of video recordings of former Trump advisers Sidney Powell and Jenna Ellis' confidential interviews with prosecutors as part of their plea deals.


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#news #trump #sidneypowell #trial #gma #abcnews","['Powell', 'Sidney', 'abc', 'advisers', 'civil', 'deals', 'donald', 'fraud', 'gma', 'hearing', 'james', 'lawyers', 'letitia', 'news', 'nyc', 'p_cmsid=2494279', 'p_vid=news-104871501', 'plea', 'prosecutors', 'recordings', 'trial', 'trump', 'video']",2023-11-14T16:00:46Z,,35526,368,,371,PT3M50S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,rv2kge8qBRI,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,US airstrikes in Syria mark first deadly retaliatory measure,"The strikes in the region on Sunday night are expected to have killed roughly half a dozen militants, ABC News has learned.

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #syria #airstrike #gms #abcnews","['abc', 'air', 'biden', 'china', 'east', 'economy', 'global', 'gma', 'international', 'iran', 'jinping', 'joe', 'meeting', 'middle', 'militants', 'news', 'p_cmsid=2494279', 'p_vid=news-104871502', 'relations', 'retaliation', 'strikes', 'syria', 'xi']",2023-11-14T15:45:02Z,,46556,292,,99,PT1M42S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,H8Ds-MQtb1I,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,IDF soldier brings ABC News into the Gaza war zone,"ABC News’ Matt Gutman was shown a hospital Israeli forces say was used to house hostages, plus the latest developments in the Israel-Hamas war.

LIVE UPDATES: https://tinyurl.com/34avfmx7

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #israelhamaswar #idf #gaza #gma #abcnews","['abc', 'aid', 'bombings', 'city', 'civilians', 'crossing', 'death', 'gaza', 'gma', 'hamas', 'hospital', 'humanitatian', 'israel', 'netanyahu', 'news', 'p_cmsid=2494279', 'p_vid=news-104871503', 'rafa', 'toll', 'war']",2023-11-14T15:42:56Z,,103525,875,,568,PT4M41S,hd,false
UCBi2mrWuNuyYy4gbM6fU18Q,8gLXPK71o6U,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,House speaker clashes with GOP over how to avert government shutdown,"Speaker Mike Johnson’s plan would split funding into two parts, keeping agencies like Veteran Affairs, Transportation and Housing functioning until January and the rest of the government until February. 

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn

#news #government #shutdown #gma #abcnews","['news', 'breaking news', 'live news', 'daily news', 'world news', 'us news', 'p_cmsid=2494279', 'p_vid=news-104871504', 'government shutdown', 'mike johnsonn', 'house speaker', 'government shutdown deadline', 'republicans', 'gop', 'will the government shutdown', 'government shutdown november 2023', 'political news', 'politics', 'good morning america', 'abc news']",2023-11-14T15:50:30Z,en-US,44850,445,,294,PT2M42S,hd,true
UCBi2mrWuNuyYy4gbM6fU18Q,t-Jmo-7WfTo,PLQOa26lW-uI9Ix-LaHWt0gb4bhdt0avfE,ABC News,Son of former Hollywood agent arrested after police find body parts in dumpster,"Samuel Haskell IV was arrested and booked on suspicion of murder after surveillance footage showed a man dumping a large item into a dumpster, where a body part was later found.


SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: http://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn


#news #hollywood #crime #agent #gma #abcnews","['IV', 'abc', 'agent', 'angeles', 'body', 'camera', 'caught', 'disappearance', 'dumping', 'gargabge', 'gma', 'haskell', 'hollywood', 'la', 'los', 'news', 'on', 'p_cmsid=2494279', 'p_vid=news-104841154', 'parts', 'samuel', 'torso', 'wife']",2023-11-13T16:00:39Z,,79943,674,,186,PT2M53S,hd,false
